1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
1.000000000000000000e+00,1.444444444444444420e+00
