8.841744276233721722e-01,1.442520661643612589e+00,1.145426709091408535e+00,7.714628436448932591e-01
7.655309428380799863e-01,1.073279915428451803e+00,1.189250779496436206e+00,6.684890731297171707e-01
8.047402131187273433e-01,1.192174321469454013e+00,1.417642953711617526e+00,8.711958892364995988e-01
7.611917475340334027e-01,1.309908329564424490e+00,1.066475501134440007e+00,7.418219372604981654e-01
9.067639085170912105e-01,1.052726957216858716e+00,1.549797814753768321e+00,7.391820481021086353e-01
8.037779504054125557e-01,9.868047766271025312e-01,1.338474354340476902e+00,6.569002448087555290e-01
8.182653031977624725e-01,1.050833948844245969e+00,1.213594158822268732e+00,6.225020921220605352e-01
8.867860546853425507e-01,1.244890982588503281e+00,1.430665497980130541e+00,8.398987070867789395e-01
1.236539668851405649e+00,2.343500107698105683e+00,1.321635887861775327e+00,1.115061376294261608e+00
1.063602865052671209e+00,1.794755136283445518e+00,1.430869596005528210e+00,1.065693387193034081e+00
6.966328317471510712e-01,1.130384017814941577e+00,1.092525037340923433e+00,7.073074649736300623e-01
6.937014241154629834e-01,1.264137414989930708e+00,1.029413709536949773e+00,7.514366718987177673e-01
5.211289186249832284e-01,8.919428186635229849e-01,8.004183351753186848e-01,5.114950607055934739e-01
7.981432287168154227e-01,2.421273321956912916e+00,1.023424229826778387e+00,1.304013083861357059e+00
1.087509225508593858e+00,2.144543954945859809e+00,1.297954728326568219e+00,1.125304505521978138e+00
7.535816713701098957e-01,1.576297193344351255e+00,1.189106280674812943e+00,1.045043011903154628e+00
6.683981708866457705e-01,1.618872577699976389e+00,1.006675551344047514e+00,9.936980122231399148e-01
7.384086874430114689e-01,1.809065420486963616e+00,1.115574996287806986e+00,1.148963450351574878e+00
9.861186254006594210e-01,2.483195968713823643e+00,1.717421703717570081e+00,2.043688076859693226e+00
7.124653070124813414e-01,1.285496540224510209e+00,1.270187531585791563e+00,9.502153554386817413e-01
6.407018797223575923e-01,1.398424021978677434e+00,9.008382312160698735e-01,7.752919457434785944e-01
6.997142621118559447e-01,1.766251012823112143e+00,8.624943716407429406e-01,8.640701758044148084e-01
6.199141081546279963e-01,1.197039083211658639e+00,1.145177182662393767e+00,8.950328482185927470e-01
8.370614400555346224e-01,1.594882376536085111e+00,1.359215396842313517e+00,1.115630540062842568e+00
8.500298833722926828e-01,2.107561725101914529e+00,1.111365820509062186e+00,1.173603029572467538e+00
8.515982658893010981e-01,1.730295638414394377e+00,1.272935209903978349e+00,1.109471685473592428e+00
9.945495637305832304e-01,1.655416338885098648e+00,1.505457111379588486e+00,1.101931232779996384e+00
7.280656628746986492e-01,1.169781204078389036e+00,1.013911954440439356e+00,6.454049954897854713e-01
1.021890176598873268e+00,2.536568750502907310e+00,1.086842030393655900e+00,1.159656426074418434e+00
7.746293010810597623e-01,1.721169600538507760e+00,1.170911342993052662e+00,1.100340866636409842e+00
5.800519623099632538e-01,1.366211709253157824e+00,1.043593696437344898e+00,9.947178645845214939e-01
1.053207438206254842e+00,2.098942846915147431e+00,1.199423318247833548e+00,1.035301747171843756e+00
9.945925963465370723e-01,1.832469477281334136e+00,1.544343769656230991e+00,1.269994393565022195e+00
5.468908847721278832e-01,1.336680056604479860e+00,9.396161503968001316e-01,9.094469524984688524e-01
1.049839338833280733e+00,1.825510361609333776e+00,1.396720539244732384e+00,1.065013479914450611e+00
9.933981094633140829e-01,1.895257367427598760e+00,1.622213276850620334e+00,1.400890909750289515e+00
1.036442855190313761e+00,2.518046699600710703e+00,1.158484683271454374e+00,1.226107340460035555e+00
6.025792483624199392e-01,1.423946924399040581e+00,8.062457420872412017e-01,7.377491486262816034e-01
1.406309203653454576e+00,2.547178201899384486e+00,1.973988929444374874e+00,1.738308904793327114e+00
6.680595907967358249e-01,1.482612911031947478e+00,1.027948800839705301e+00,9.268740196323680403e-01
8.387589296369765135e-01,1.927377971211302388e+00,1.167662291820880993e+00,1.144354504033747943e+00
1.155843956446695575e+00,2.393961907576967807e+00,1.633483019929247382e+00,1.574477504701613295e+00
8.362865872403265621e-01,1.704420612939666180e+00,1.283249518344697471e+00,1.121852008157376179e+00
7.036334187068375989e-01,2.145953897943619459e+00,1.314641367266541350e+00,1.769693191973658708e+00
5.453762811173661351e-01,1.143448029770197660e+00,9.609561630637970531e-01,7.901355569556126612e-01
8.823955814371307049e-01,1.865474185216141612e+00,1.028435510534102315e+00,9.007933351811792111e-01
1.078731789106817773e+00,1.743812694755281223e+00,1.625513112297450879e+00,1.175534638360185902e+00
6.693042354287067619e-01,1.680383324778022658e+00,8.377549995873416755e-01,8.258520065973309343e-01
6.806353996951363117e-01,1.244783509824042289e+00,8.854833764970493348e-01,6.312136015306218928e-01
9.199133451515740800e-01,2.088518548566337341e+00,1.078906543790167261e+00,1.031883578400105472e+00
9.769580782091851212e-01,1.796782757512173534e+00,1.452580333327780027e+00,1.180513306991809674e+00
7.262569614449493338e-01,1.684793330987745863e+00,1.076176785798689917e+00,1.034796515928888327e+00
9.943299933612552710e-01,2.266332844968272475e+00,1.203570673990076889e+00,1.197536690919131175e+00
4.551565294579980603e-01,1.091026698302309361e+00,7.756584390120592198e-01,7.015444095123700707e-01
7.371764059539196445e-01,1.805952622299119570e+00,9.318134326554876612e-01,9.241179360855195091e-01
1.025908050502020608e+00,2.262642353721354027e+00,1.598416798743271805e+00,1.641438304030642170e+00
5.306017706038782533e-01,1.172743013107137022e+00,9.195168107082202225e-01,7.955609395818505902e-01
6.218192109978852855e-01,1.125365700031041749e+00,1.404288157272277626e+00,1.041692720069070210e+00
6.846541718740515314e-01,1.163125203120940698e+00,1.070872727078783448e+00,7.280649684431297342e-01
6.648856406732831514e-01,1.537003811370263096e+00,9.600920501921121897e-01,8.948196747628921477e-01
6.622074081900510834e-01,1.454278087948388754e+00,9.760087424507688514e-01,8.608008746457889160e-01
6.844964776546256235e-01,1.428785823777561914e+00,1.090153133385942219e+00,9.337857765783500463e-01
8.534947317433124736e-01,1.879036574729046283e+00,1.033582089424871508e+00,9.424308566656675046e-01
8.082523228900254653e-01,2.578881080018405658e+00,7.902730871947851732e-01,9.887126535882910794e-01
8.172340993366449258e-01,1.385335873018861186e+00,1.602515691654434304e+00,1.171806741887708725e+00
7.155817906013335339e-01,1.451890832995070824e+00,1.156291726410078269e+00,9.717331216790883186e-01
5.921609013226496465e-01,1.334612232342744731e+00,9.221161534517727798e-01,8.223046788789896144e-01
5.468281684107115792e-01,1.728582525549720694e+00,7.834713786484841513e-01,9.610979853970181841e-01
8.986480585849372371e-01,1.657297212201356507e+00,1.245961106744842395e+00,9.793532182055663116e-01
4.235224649821518472e-01,9.144256906201767565e-01,8.301289084835343779e-01,6.725117108932807675e-01
7.435369263141966556e-01,1.960731061452842150e+00,1.076238179230432745e+00,1.197577517398506375e+00
1.222144234763577586e+00,2.529530832451006184e+00,1.442643917449240920e+00,1.369605899198013566e+00
9.215270148116689874e-01,2.035193381585561845e+00,1.209931230185064432e+00,1.154737488188497307e+00
7.808869825133274434e-01,1.707896158773474893e+00,1.134278426124260886e+00,1.040355392620524233e+00
7.853364360819476975e-01,1.896496382699176309e+00,9.997191615818598054e-01,9.944836102991982951e-01
7.637979024669617756e-01,1.435386743548476174e+00,1.441192519572507491e+00,1.158714227078397441e+00
8.170870119222322092e-01,2.746807788805682549e+00,7.264782682570881667e-01,9.353129284200998317e-01
7.571229772106211620e-01,1.604351395662793944e+00,1.131965032816553363e+00,1.000372817264505887e+00
7.725581033206837533e-01,1.746436091230513687e+00,1.281896437118205112e+00,1.249264832476688625e+00
9.951834036734719113e-01,1.853771152693505009e+00,1.672361838701422743e+00,1.410517601098553619e+00
9.544497030765797252e-01,1.594285325147429599e+00,1.253455987493129919e+00,8.883266607922397640e-01
5.660972693513782739e-01,1.186903092682015659e+00,9.000616989494296671e-01,7.344105843660833077e-01
6.251048179210081379e-01,1.434314470978870881e+00,9.515768886107985880e-01,8.733757232066146070e-01
1.625941992896764221e+00,2.180440208447674610e+00,2.245049946910244731e+00,1.459360216121330822e+00
7.667250705629887753e-01,1.653148338010852703e+00,1.119821268753228960e+00,1.006001513684893656e+00
1.175987223408283322e+00,3.685978751340325932e+00,1.266903831186029450e+00,1.805836279560016466e+00
7.542608474920533546e-01,1.946706334691356011e+00,1.163836786157405268e+00,1.282777285422886937e+00
6.737521726013914192e-01,1.149201013715751563e+00,1.091044143230452956e+00,7.454471071548574024e-01
7.462660218926263633e-01,1.766721649240638792e+00,1.298207296886963347e+00,1.325218876351604846e+00
7.548930316517193928e-01,1.624687002681582504e+00,1.280491193575552744e+00,1.176573210390329693e+00
5.551958768052074333e-01,1.048350971390064057e+00,9.848120774092061769e-01,7.243950750351026979e-01
8.412086240892269196e-01,1.949327203149522791e+00,1.171053838977272665e+00,1.161613600170625205e+00
6.409878576128320571e-01,1.716599145134102056e+00,9.054952657117106840e-01,9.710297231417815977e-01
8.376348395048386353e-01,1.654104601824631038e+00,1.227387678456165698e+00,1.028401984546966963e+00
6.220789176689176525e-01,1.060276208707460865e+00,1.273571800772899332e+00,8.738353311025545134e-01
8.295936612715344438e-01,1.970500335363570166e+00,1.318057206906257273e+00,1.376106758252831685e+00
7.407417291158030492e-01,1.375772665677308826e+00,1.139041985845150817e+00,8.704789281843817728e-01
1.078773505516639419e+00,2.545475094881922029e+00,1.072269066420235450e+00,1.080645882946704051e+00
7.587499233841379365e-01,1.548668064593110572e+00,1.248054428255788384e+00,1.076566979333206886e+00
6.926198271351831082e-01,1.556912788623433963e+00,1.031485407656673070e+00,9.480552830479945792e-01
8.264423322984000286e-01,2.026855554088502931e+00,1.143615069047150046e+00,1.199329124168738270e+00
7.977780244821349731e-01,1.591159635646741011e+00,1.169255087994446107e+00,9.778033726433925654e-01
5.325989257762110407e-01,1.277170168594741861e+00,9.792391152985711056e-01,9.330983204456668734e-01
9.394015226165854937e-01,1.726362759736590258e+00,1.207095109248969456e+00,9.411342207248536429e-01
7.876132935674418079e-01,2.181751863405218206e+00,9.146004679058972187e-01,1.030922188742518841e+00
4.756633966223979826e-01,1.183243272708771388e+00,8.084338038087539591e-01,7.697415077375228121e-01
1.140999148411669939e+00,2.371862999597850852e+00,1.513523990174546308e+00,1.446996678904728828e+00
6.120982847896484502e-01,1.563427147166144504e+00,9.425409227671587287e-01,9.661611000814095407e-01
6.371892264860157251e-01,1.169621829461381601e+00,9.231789374822670924e-01,6.618676991910513729e-01
7.692656972758912248e-01,1.353420218791113516e+00,1.231559973350883519e+00,8.992391041727684220e-01
8.905818103790714702e-01,1.868275864264295816e+00,1.331901835005543155e+00,1.219203749937126657e+00
8.590722081920769693e-01,1.592872742501241889e+00,1.462122976837951338e+00,1.178119678376109869e+00
6.424594280006498126e-01,1.326034106358091824e+00,1.090343171965937996e+00,9.155919391216643666e-01
7.175597835807712155e-01,2.235587654760849308e+00,9.653176380861356876e-01,1.240404667658505655e+00
7.163326927083519813e-01,2.565582819230797451e+00,9.345848640985265909e-01,1.378783776481345980e+00
7.904607288497970119e-01,1.981789337659978223e+00,1.009765358393576840e+00,1.048280905351802295e+00
8.286450197458327116e-01,2.521784912290649938e+00,1.349470866914247003e+00,1.848102224383181502e+00
9.621575664866197641e-01,2.971480803794560366e+00,1.127218955216313878e+00,1.524191662734276864e+00
1.061906051398960660e+00,2.304600975477488767e+00,1.726870715043171023e+00,1.755296417258645603e+00
7.996620859347176591e-01,2.261147149032784132e+00,1.042554127005967279e+00,1.239173653576650880e+00
7.466184475230023265e-01,2.474832618852558674e+00,1.093838103880925505e+00,1.554449370174665779e+00
8.780451725110934857e-01,2.679004973121475786e+00,1.136511562258197161e+00,1.507549090722797747e+00
7.872387154888028649e-01,1.803899971622412002e+00,1.508062073116812396e+00,1.532677111662663183e+00
8.378769315668935791e-01,2.727998466284603740e+00,1.045449749014828678e+00,1.448003693086011179e+00
5.159737798660644081e-01,1.673838346967044144e+00,8.112498916599699683e-01,1.026506736961863009e+00
6.118679145426638710e-01,1.794321548807822797e+00,8.388648725365748238e-01,9.694341317398086355e-01
6.648076884855118607e-01,2.096460061258916596e+00,8.903251881334602880e-01,1.131106739767379965e+00
1.097784045149123422e+00,2.746595188696492329e+00,1.813610897850454151e+00,2.185154790441378392e+00
1.246732100803674248e+00,3.778357214431088185e+00,1.360964155306085832e+00,1.916891120004488913e+00
1.327067574799067451e+00,3.564419611797409182e+00,1.256187640023659569e+00,1.524332302903029346e+00
8.253934415516206435e-01,2.926122276262304922e+00,9.337224320365717922e-01,1.374413158448566374e+00
7.224895122110449597e-01,2.349248453434531925e+00,7.963073609487633098e-01,1.015815699134563266e+00
8.229635592071113948e-01,2.810633862459900101e+00,1.033801297165579447e+00,1.502844006435213542e+00
7.593256859104221546e-01,1.852493406301266354e+00,1.282504779767990932e+00,1.355385967742632536e+00
8.989072279110512653e-01,2.059766271523185477e+00,1.593379657671313065e+00,1.662383764980585044e+00
1.027390413923932933e+00,2.541963733563327388e+00,1.376150123811430204e+00,1.538486929454397689e+00
6.186223591880003481e-01,1.765320348676662432e+00,9.226972631826353410e-01,1.061978595468134001e+00
1.159344599705749879e+00,3.121302124627130414e+00,1.118933053795579280e+00,1.311864815344913948e+00
7.771215580545566270e-01,1.898922683396017996e+00,1.112590644915433247e+00,1.144513990660023905e+00
9.701360478233993501e-01,2.393925758557396311e+00,1.417290090764003585e+00,1.582721006418370990e+00
9.998525306242416200e-01,3.213868329027493864e+00,9.525066266445858520e-01,1.274181464487270432e+00
7.038028216624199196e-01,2.629305819842127079e+00,9.952848620426486548e-01,1.556818537372264055e+00
7.510793414618264219e-01,2.135510341545029611e+00,1.026409007551603692e+00,1.225530436756633090e+00
8.576589407819522615e-01,2.013701314126540076e+00,1.240682123089675626e+00,1.264878357702111655e+00
5.763519809046475650e-01,1.929428800253247811e+00,7.822969057186887065e-01,1.019472409934581991e+00
1.025367324432898020e+00,2.942869115370938538e+00,1.232646768002007454e+00,1.575012001179367349e+00
8.425043272537847683e-01,2.163894356124855811e+00,9.028254065889156355e-01,9.372491075424002061e-01
8.328558692982649392e-01,2.532570601205296423e+00,1.071428998751606354e+00,1.393068772597003013e+00
8.765753735931059998e-01,2.113343751039116647e+00,1.145551766902477064e+00,1.185297735967201449e+00
6.575900013405047151e-01,2.084354628736869497e+00,9.313292176272289780e-01,1.200892507818442034e+00
7.340370138239886710e-01,2.057511342529773746e+00,1.085714079209708194e+00,1.284755217845549247e+00
7.704378255654037444e-01,2.022600192259540464e+00,1.180332471788690940e+00,1.336578131235236944e+00
1.314291575842641002e+00,2.707905040370147454e+00,1.519027089749992232e+00,1.453514478601366289e+00
8.771776870211024368e-01,3.159525965110229873e+00,9.396413249097379516e-01,1.411677200823752143e+00
8.835982942099334103e-01,2.808896313845965054e+00,1.159705444800326557e+00,1.611778290829199989e+00
8.070493116343095963e-01,1.995892576399252105e+00,1.580727333037508897e+00,1.770613625983623374e+00
9.985951622698798769e-01,2.071454772907717068e+00,1.874078295406490513e+00,1.817052091007326009e+00
1.054977264716438823e+00,2.785411527639541251e+00,1.243603508110868061e+00,1.463198050987622567e+00
7.832740651172407365e-01,1.828940470303545451e+00,1.107752012624754201e+00,1.089434601831200222e+00
5.748475231068591595e-01,1.964342096097686285e+00,8.627710971094190162e-01,1.175065422637346924e+00
6.346076779818197178e-01,1.768777878212702159e+00,7.650171472625225677e-01,8.203233818001423039e-01
7.443379659791149461e-01,2.152177450001453884e+00,1.107286430428130020e+00,1.366662935901898246e+00
1.013473160369495751e+00,2.788571508919059028e+00,1.071941539584989389e+00,1.269562972519070021e+00
6.281310592598555731e-01,1.517258896952761393e+00,1.063164097921913465e+00,1.053759691337801785e+00
7.988527500582780494e-01,2.349869936005073434e+00,1.089475904888241864e+00,1.367472775972755183e+00
6.451337834456286613e-01,2.148633342120271905e+00,8.272533544118025883e-01,1.091299076902203069e+00
1.471388486796903372e+00,3.792027979788463288e+00,1.511571643847883228e+00,1.861726797496445984e+00
1.107204630738982898e+00,2.572432751319607025e+00,1.529587413351773062e+00,1.659717737745841193e+00
1.140593690433883145e+00,3.361181125306561324e+00,1.129917890542839753e+00,1.466314104287411269e+00
7.122317105759067291e-01,2.124603490111077519e+00,9.350804371515852864e-01,1.139339630645369583e+00
6.798818102985090261e-01,1.601996199181653591e+00,1.034809224794164040e+00,9.992193062319300045e-01
8.858636616684609777e-01,2.236680975370485047e+00,1.163329298724575356e+00,1.265021741976930736e+00
6.174865307136419013e-01,1.833825927216455876e+00,8.171651146543128519e-01,9.539559821898845327e-01
8.577784640378410819e-01,3.015343413678851725e+00,9.996932287302918718e-01,1.489976352804988968e+00
6.050265814752298077e-01,2.023487225075022433e+00,8.589920484279709445e-01,1.144473042517192507e+00
7.889774553222886899e-01,2.061001582605115789e+00,1.287656373349405081e+00,1.473380080489001820e+00
6.590691082385607968e-01,2.214991393044815293e+00,7.581630176842478752e-01,9.851726717143033385e-01
7.755447381001646656e-01,2.130398934347668582e+00,1.092327759537866871e+00,1.270388212836835784e+00
6.030341247255486259e-01,1.355270981368855709e+00,1.071837039686473592e+00,9.777106171598766160e-01
9.117456924088610526e-01,1.752812240323249782e+00,1.614984306003351966e+00,1.388755025107742069e+00
9.535219611548747531e-01,2.309678890627040904e+00,1.632201844223880371e+00,1.829697080196572179e+00
7.741415221551691817e-01,2.134646928001413979e+00,1.380720885553778698e+00,1.701378852064613367e+00
8.272439583590392997e-01,2.383854628987507329e+00,1.203566867105504423e+00,1.513934870416605349e+00
8.359702960893582446e-01,2.988411649810061466e+00,1.085682502001314553e+00,1.676669062171212810e+00
8.301689372843051862e-01,3.102034990393578884e+00,1.002502428463185824e+00,1.590656642147860955e+00
9.679295032796320086e-01,2.451518568548680221e+00,1.400865862003918050e+00,1.607534596110810510e+00
8.355089651923971461e-01,1.978458510227412814e+00,1.151390287723880856e+00,1.160823796610516823e+00
7.293631926870903781e-01,2.400363318730566409e+00,1.091114447490821204e+00,1.534393836633747510e+00
7.467616170118133168e-01,2.021898973333675631e+00,9.027685970618274380e-01,9.843386030476439785e-01
5.374598841213713563e-01,1.412235850219163646e+00,8.652869245937828691e-01,8.932347586685539520e-01
9.552464596852802137e-01,2.644939280182389219e+00,1.377208297353914146e+00,1.730909853829545764e+00
9.708204579814775359e-01,2.611491901844833485e+00,1.523489015265470314e+00,1.917357699924455039e+00
9.126843109108822016e-01,2.422125332393632924e+00,1.764715523762439675e+00,2.208892731085420280e+00
9.811188996407199658e-01,3.167907502593958480e+00,1.161333985823014947e+00,1.657102811623456962e+00
9.399780624538357499e-01,2.789709514596203199e+00,1.189876962303858088e+00,1.561318812381248033e+00
5.578642123091539506e-01,1.376233358720688749e+00,7.798716116361608108e-01,7.365857853282643530e-01
5.714800273939747433e-01,2.039019425907694139e+00,7.235377687420417869e-01,9.845685022946424336e-01
7.322127978304628915e-01,2.425464577329258908e+00,1.033135203559680138e+00,1.441961403524055774e+00
7.175154227165372323e-01,3.468113817049098824e+00,6.477119435567563199e-01,1.149946087812599993e+00
1.356851684532611957e+00,3.305899571872606746e+00,1.327498698217858708e+00,1.484861202128128888e+00
8.168937258544090030e-01,2.631006015079931259e+00,7.162652410623133736e-01,8.830594200824058992e-01
7.103017516492499128e-01,2.241915842967051375e+00,8.612995372143534833e-01,1.088778041094331961e+00
9.685640044258432280e-01,2.533410189512605548e+00,1.369925191496552008e+00,1.619542882470259570e+00
7.926782941206251820e-01,3.269817185955811389e+00,8.947452587176816241e-01,1.521135078738368174e+00
